hashtag;simplified_id;author_meta_name
https://bit.ly/2D2OpNP;185;FreeMalaysiaToday
#BeritaFMT;185;FreeMalaysiaToday
#BuliSiber;185;FreeMalaysiaToday
#Pempengaruh;185;FreeMalaysiaToday
#KursusMenanganiTekanan;185;FreeMalaysiaToday
#KomunikasiKita;3233;JabatanPeneranganMalaysia
#JabatanPenerangan;3233;JabatanPeneranganMalaysia
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AstroAWANI;367;astroawani
#AWANINews;367;astroawani
#NormaBaharu;367;astroawani
#DisiplinMalaysia;367;astroawani
#HapusCOVID19;367;astroawani
#BuletinAWANI;367;astroawani
#AWANI745;367;astroawani
#unicef;2509;MyKampusRadioPodcasts
#malaysia;2509;MyKampusRadioPodcasts
#cyberbully;2509;MyKampusRadioPodcasts
   • Trend buli siber dalam kalangan orang...  ;2509;MyKampusRadioPodcasts
   • Piala AFF lawan Jay Chou?!  ;2509;MyKampusRadioPodcasts
   • Apa nasib gelandangan di Malaysia bah...  ;2509;MyKampusRadioPodcasts
   • Malaysia tidak prihatin?  ;2509;MyKampusRadioPodcasts
https://www.youtube.com/c/astroawani?...;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AstroAWANI;367;astroawani
#AWANINews;367;astroawani
#NormaBaharu;367;astroawani
#DisiplinMalaysia;367;astroawani
#HapusCOVID19;367;astroawani
#BuletinAWANI;367;astroawani
#AWANI745;367;astroawani
#pengajianAM;2751;fadzilahaliofficialstpmPA
#education;2751;fadzilahaliofficialstpmPA
#STPM2020;2751;fadzilahaliofficialstpmPA
  / buletintv3official  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://www.buletintv3.my;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://t.me/BuletinTV3Official;214;BuletinTV3
https://bit.ly/3SZnJ5L;214;BuletinTV3
#BuletinTV3;214;BuletinTV3
#BuletinUtama;214;BuletinTV3
#BU;214;BuletinTV3
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
https://forms.gle/siRgfbefF8tKHCJC6;108;mustaqimbaharin
#CyberBully;1893;JschongChannel
#BuliSiber;1893;JschongChannel
#网络霸凌;1893;JschongChannel
#VideoPendekIntegriti;3143;UnitIntegritiKPM
#UnitIntegritiKPM;3143;UnitIntegritiKPM
#InternetAwesomeParents;1726;GoogleMalaysia
#SaferWithGoogle;1726;GoogleMalaysia
‪@bernamatv502‬;3233;JabatanPeneranganMalaysia
#KomunikasiKita;3233;JabatanPeneranganMalaysia
#JabatanPenerangan;3233;JabatanPeneranganMalaysia
#BuliSiber;701;saimizirajak121
#SCCA2083;701;saimizirajak121
#antibulisiber;701;saimizirajak121
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
http://www.powtoon.com/youtube/;2040;aelliceaelliepriclismadikb7699
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
#BuletinBernama;2225;bernamatv502
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#MalaysiaMemilih;367;astroawani
#AWANInews;367;astroawani
  / buletintv3official  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://www.buletintv3.my;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://t.me/BuletinTV3Official;214;BuletinTV3
#BuletinTV3;214;BuletinTV3
#BuletinUtama;214;BuletinTV3
#BU;214;BuletinTV3
#JenayahSeksualSiber;214;BuletinTV3
#Eksploitasi;214;BuletinTV3
#KandunganLucah;214;BuletinTV3
https://www.youtube.com/c/astroawani?...;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#NormaBaharu;367;astroawani
#DisiplinMalaysia;367;astroawani
#HapusCOVID19;367;astroawani
#AWANINews;367;astroawani
#AstroAWANI;367;astroawani
#BuletinAWANI;367;astroawani
#AWANI745;367;astroawani
#NTVNews;3348;ntvuganda
http://www.ntv.co.ug;3348;ntvuganda
  / ntvuganda  ;3348;ntvuganda
  / ntvuganda  ;3348;ntvuganda
#cyberbullying;2806;suriyajayamani53
#malaysia;2806;suriyajayamani53
#cyberbullyingawareness;2806;suriyajayamani53
#stopcyberbullying;2806;suriyajayamani53
#mentalhealth;2806;suriyajayamani53
#socialmedia;2806;suriyajayamani53
#onlinesafety;2806;suriyajayamani53
#AWANInews;367;astroawani
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
#HentikanPembulianSiber;1352;pagoheduhub
#JadilahPenggunaInternetBijak;1352;pagoheduhub
#SayNoToCyberBully;1352;pagoheduhub
http://www.powtoon.com/youtube/;2639;pedisungaipinang7770
  / buletintv9  ;472;BuletinTV9
  / buletintv9  ;472;BuletinTV9
  / buletintv9  ;472;BuletinTV9
#BeritaAnda;472;BuletinTV9
#BuletinTV9;472;BuletinTV9
#JanjiHappy;472;BuletinTV9
#JabatanPenerangan;3233;JabatanPeneranganMalaysia
0:00:33;3233;JabatanPeneranganMalaysia
https://www.youtube.com/results?search_query=Panduan+keselamatan+digital+%28digital+safety%29+untuk+remaja+Malaysia;3233;JabatanPeneranganMalaysia
5J9lNIqlKJ8;3233;JabatanPeneranganMalaysia
https://i.ytimg.com/vi/5J9lNIqlKJ8/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGFIgYShlMA8=&rs=AOn4CLChYX2f9-53pIUFlRWf-ULvXa2mwg;3233;JabatanPeneranganMalaysia
video;3233;JabatanPeneranganMalaysia
2172;3233;JabatanPeneranganMalaysia
https://mwb.link/4ay7nag;1135;pcsecuritychannel
https://thepcsecuritychannel.com/best...;1135;pcsecuritychannel
http://discord.tpsc.tech/;1135;pcsecuritychannel
http://tpsc.tech/;1135;pcsecuritychannel
https://thepcsecuritychannel.com/contact;1135;pcsecuritychannel
0:05:41;1135;pcsecuritychannel
2;1135;pcsecuritychannel
mp4;1135;pcsecuritychannel
10891805;1135;pcsecuritychannel
30;1135;pcsecuritychannel
360;1135;pcsecuritychannel
medium;1135;pcsecuritychannel
avc1.42001E;1135;pcsecuritychannel
https://www.youtube.com/results?search_query=Panduan+keselamatan+digital+%28digital+safety%29+untuk+remaja+Malaysia;1135;pcsecuritychannel
aRbKFCY4tjE;1135;pcsecuritychannel
https://i.ytimg.com/vi/aRbKFCY4tjE/maxresdefault.jpg;1135;pcsecuritychannel
video;1135;pcsecuritychannel
429463;1135;pcsecuritychannel
https://paroleostili.it/en/;3413;SmileandLearnEnglish
https://smileandlearn.com/;3413;SmileandLearnEnglish
0:03:19;3413;SmileandLearnEnglish
https://www.youtube.com/results?search_query=Panduan+keselamatan+digital+%28digital+safety%29+untuk+remaja+Malaysia;3413;SmileandLearnEnglish
yiKeLOKc1tw;3413;SmileandLearnEnglish
https://i.ytimg.com/vi/yiKeLOKc1tw/maxresdefault.jpg;3413;SmileandLearnEnglish
video;3413;SmileandLearnEnglish
757983;3413;SmileandLearnEnglish
0:19:23;65;belajarilmutumbuhan5708
https://www.youtube.com/results?search_query=Panduan+keselamatan+digital+%28digital+safety%29+untuk+remaja+Malaysia;65;belajarilmutumbuhan5708
Hk-7N-8caFw;65;belajarilmutumbuhan5708
https://i.ytimg.com/vi/Hk-7N-8caFw/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGB0gZChlMA8=&rs=AOn4CLD4S7o0oBXvfAMAWOtu_yxw7nLBhA;65;belajarilmutumbuhan5708
video;65;belajarilmutumbuhan5708
2223;65;belajarilmutumbuhan5708
0:02:20;143;GroupDevelopmentPakistan
https://www.youtube.com/results?search_query=Panduan+keselamatan+digital+%28digital+safety%29+untuk+remaja+Malaysia;143;GroupDevelopmentPakistan
oXdWam1GgDY;143;GroupDevelopmentPakistan
https://i.ytimg.com/vi/oXdWam1GgDY/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AHUBoAC4AOKAgwIABABGDUgEyh_MA8=&rs=AOn4CLCmMbD_0QaAeNCCER0tmYw9BmCo0Q;143;GroupDevelopmentPakistan
video;143;GroupDevelopmentPakistan
11523;143;GroupDevelopmentPakistan
��/�buletintv3official��;214;BuletinTV3
��/�buletintv3��;214;BuletinTV3
��/�buletintv3��;214;BuletinTV3
https://www.buletintv3.my;214;BuletinTV3
��/�buletintv3��;214;BuletinTV3
https://t.me/BuletinTV3Official;214;BuletinTV3
https://bit.ly/3SZnJ5L;214;BuletinTV3
#BuletinTV3;214;BuletinTV3
#TV3;214;BuletinTV3
#BuletinUtama;214;BuletinTV3
0:03:00;214;BuletinTV3
2;214;BuletinTV3
mp4;214;BuletinTV3
10194424;214;BuletinTV3
25;214;BuletinTV3
360;214;BuletinTV3
medium;214;BuletinTV3
avc1.42001E;214;BuletinTV3
https://www.youtube.com/results?search_query=Panduan+keselamatan+digital+%28digital+safety%29+untuk+remaja+Malaysia;214;BuletinTV3
#BuletinUtama;214;BuletinTV3
iciQ_lZmGYk;214;BuletinTV3
https://i.ytimg.com/vi/iciQ_lZmGYk/maxresdefault.jpg;214;BuletinTV3
video;214;BuletinTV3
630;214;BuletinTV3
0:04:59;2431;arivera9448
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;2431;arivera9448
wnUdQEl8Ias;2431;arivera9448
https://i.ytimg.com/vi/wnUdQEl8Ias/maxresdefault.jpg;2431;arivera9448
video;2431;arivera9448
18;2431;arivera9448
#Digitalsafety;2612;PureSquarecom
#purevpn;2612;PureSquarecom
0:04:02;2612;PureSquarecom
https://www.youtube.com/results?search_query=Panduan+keselamatan+digital+%28digital+safety%29+untuk+remaja+Malaysia;2612;PureSquarecom
#purevpn;2612;PureSquarecom
M0NfWeiLhVg;2612;PureSquarecom
https://i.ytimg.com/vi/M0NfWeiLhVg/maxresdefault.jpg;2612;PureSquarecom
video;2612;PureSquarecom
862;2612;PureSquarecom
https://www.ted.com/tedx;3120;TEDx
0:15:37;3120;TEDx
https://www.youtube.com/results?search_query=Panduan+keselamatan+digital+%28digital+safety%29+untuk+remaja+Malaysia;3120;TEDx
hV1sigh6WKA;3120;TEDx
https://i.ytimg.com/vi/hV1sigh6WKA/maxresdefault.jpg;3120;TEDx
video;3120;TEDx
72399;3120;TEDx
https://www.ted.com/tedx;3120;TEDx
0:11:29;3120;TEDx
https://www.youtube.com/results?search_query=Panduan+keselamatan+digital+%28digital+safety%29+untuk+remaja+Malaysia;3120;TEDx
DXgYJb67Fyc;3120;TEDx
https://i.ytimg.com/vi/DXgYJb67Fyc/maxresdefault.jpg;3120;TEDx
video;3120;TEDx
47685;3120;TEDx
#FamiSafe;227;WondershareFamiSafe
#NoCyberbullying;227;WondershareFamiSafe
https://bit.ly/3eenq1E;227;WondershareFamiSafe
https://bit.ly/3dn9xkz;227;WondershareFamiSafe
0:00;227;WondershareFamiSafe
0:14;227;WondershareFamiSafe
0:56;227;WondershareFamiSafe
#NoCyberbullying;227;WondershareFamiSafe
#NoCyberbullying;227;WondershareFamiSafe
1:21;227;WondershareFamiSafe
1:41;227;WondershareFamiSafe
#NoCyberbullying;227;WondershareFamiSafe
1:58;227;WondershareFamiSafe
#famisafe;227;WondershareFamiSafe
#nocyberbullying;227;WondershareFamiSafe
2:50;227;WondershareFamiSafe
https://bit.ly/FamiSafeFreeDownload;227;WondershareFamiSafe
�����MyLOL-A�Dangerous�Teen�Dating�App�tha...��;227;WondershareFamiSafe
�����Beginner�Tips�For�Toxic�Friendship�Pr...��;227;WondershareFamiSafe
�����Block�YouTube�Channels�-�how�to�block...��;227;WondershareFamiSafe
��/�famisafe��;227;WondershareFamiSafe
��/�wondershare_famisafe��;227;WondershareFamiSafe
��/�famisafe��;227;WondershareFamiSafe
��/�wondershare_famisafe��;227;WondershareFamiSafe
���/�@wondersharefamisafe��;227;WondershareFamiSafe
https://app.adjust.com/103mt077_10bszuzc;227;WondershareFamiSafe
#NoCyberbullying;227;WondershareFamiSafe
#FamiSafe;227;WondershareFamiSafe
0:02:58;227;WondershareFamiSafe
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;227;WondershareFamiSafe
A_ibfzYQM3Q;227;WondershareFamiSafe
https://i.ytimg.com/vi/A_ibfzYQM3Q/maxresdefault.jpg;227;WondershareFamiSafe
video;227;WondershareFamiSafe
11529;227;WondershareFamiSafe
0:13:26;2946;larosaradenp.1565
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;2946;larosaradenp.1565
S-xfLtn54jY;2946;larosaradenp.1565
https://i.ytimg.com/vi/S-xfLtn54jY/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGBMgQih_MA8=&rs=AOn4CLCewAjqvBsipZ2i0Zqg_Izj-tkGQw;2946;larosaradenp.1565
video;2946;larosaradenp.1565
8;2946;larosaradenp.1565
0:07:32;3023;heisterkamp2000
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;3023;heisterkamp2000
OlnGsQIBgCg;3023;heisterkamp2000
https://i.ytimg.com/vi/OlnGsQIBgCg/maxresdefault.jpg;3023;heisterkamp2000
video;3023;heisterkamp2000
28;3023;heisterkamp2000
#espc2go;2391;espcunlimited9659
#cyberbullying;2391;espcunlimited9659
#UUM;2391;espcunlimited9659
#beatthecyberbully;2391;espcunlimited9659
#cybersecurity;2391;espcunlimited9659
#malaysia;2391;espcunlimited9659
0:01:49;2391;espcunlimited9659
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;2391;espcunlimited9659
#cyberbullying;2391;espcunlimited9659
R4PE81B7nf8;2391;espcunlimited9659
https://i.ytimg.com/vi/R4PE81B7nf8/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGGUgUChMMA8=&rs=AOn4CLCzI6O-Hyz70EtBhYLjglIPi8Jd5w;2391;espcunlimited9659
video;2391;espcunlimited9659
42;2391;espcunlimited9659
https://www.commonsensemedia.org/appi...;230;CommonSenseForFamilies
0:02:06;230;CommonSenseForFamilies
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;230;CommonSenseForFamilies
wEzeQZs36gE;230;CommonSenseForFamilies
https://i.ytimg.com/vi/wEzeQZs36gE/maxresdefault.jpg;230;CommonSenseForFamilies
video;230;CommonSenseForFamilies
4822;230;CommonSenseForFamilies
http://store.samhsa.gov/apps/bullying/;410;StopBullyingGov
0:01:23;410;StopBullyingGov
2;410;StopBullyingGov
mp4;410;StopBullyingGov
4362727;410;StopBullyingGov
24;410;StopBullyingGov
360;410;StopBullyingGov
medium;410;StopBullyingGov
avc1.42001E;410;StopBullyingGov
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;410;StopBullyingGov
CNUtr3JTIFs;410;StopBullyingGov
https://i.ytimg.com/vi/CNUtr3JTIFs/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGHIgVShAMA8=&rs=AOn4CLBoCWHfFUrBVgnCwXcXSzaRIR0Xhg;410;StopBullyingGov
video;410;StopBullyingGov
20740;410;StopBullyingGov
http://goo.gl/GTLhb;984;watchwellcast
http://goo.gl/CjLp3;984;watchwellcast
http://goo.gl/amysN;984;watchwellcast
http://goo.gl/aD4OH;984;watchwellcast
http://goo.gl/CmS8O;984;watchwellcast
http://goo.gl/f3Pw5;984;watchwellcast
http://goo.gl/WYZVe;984;watchwellcast
http://goo.gl/nDrJC;984;watchwellcast
http://goo.gl/CeYbO;984;watchwellcast
http://goo.gl/ZKkrS;984;watchwellcast
http://goo.gl/ODZZf;984;watchwellcast
http://goo.gl/0hRQ8;984;watchwellcast
��/�wellcas.��;984;watchwellcast
��/�watchwellcast��;984;watchwellcast
https://plus.google.com/u/0/101009708..;984;watchwellcast
��/�watchwellcast��;984;watchwellcast
http://goo.gl/q3IUC;984;watchwellcast
http://goo.gl/lNhu2;984;watchwellcast
0:05:08;984;watchwellcast
2;984;watchwellcast
mp4;984;watchwellcast
15319323;984;watchwellcast
24;984;watchwellcast
360;984;watchwellcast
medium;984;watchwellcast
avc1.42001E;984;watchwellcast
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;984;watchwellcast
Jwu_7IqWh8Y;984;watchwellcast
https://i.ytimg.com/vi/Jwu_7IqWh8Y/maxresdefault.jpg;984;watchwellcast
video;984;watchwellcast
722411;984;watchwellcast
https://cutt.ly/UMmRpdF;1919;mSpy
0:00;1919;mSpy
0:36;1919;mSpy
1:17;1919;mSpy
2:39;1919;mSpy
3:42;1919;mSpy
�����What�is�Bullying?�Types�and�Signs�of�...��;1919;mSpy
�����Types�and�Signs�of�Bullying�(??18+)��;1919;mSpy
https://blog.mspy.com/how-to-recogniz...;1919;mSpy
#mspy;1919;mSpy
#bullying;1919;mSpy
#antibullyingweek2022;1919;mSpy
#cyberbullying;1919;mSpy
0:04:33;1919;mSpy
2;1919;mSpy
mp4;1919;mSpy
12021358;1919;mSpy
25;1919;mSpy
360;1919;mSpy
medium;1919;mSpy
avc1.42001E;1919;mSpy
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;1919;mSpy
#bullying;1919;mSpy
hS-XUeyKQek;1919;mSpy
https://i.ytimg.com/vi/hS-XUeyKQek/maxresdefault.jpg;1919;mSpy
video;1919;mSpy
1149;1919;mSpy
http://bit.ly/1T88yAR;25;CBSMornings
https://apple.co/1tRNnUy;25;CBSMornings
https://bit.ly/1IcphuX;25;CBSMornings
http://on.fb.me/1LhtdvI;25;CBSMornings
http://bit.ly/1Xj5W3p;25;CBSMornings
http://bit.ly/1Q7NGnY;25;CBSMornings
http://bit.ly/1OQA29B;25;CBSMornings
0:04:18;25;CBSMornings
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;25;CBSMornings
arOBiNh-D-w;25;CBSMornings
https://i.ytimg.com/vi/arOBiNh-D-w/maxresdefault.jpg;25;CBSMornings
video;25;CBSMornings
2510;25;CBSMornings
�����Responsible�Use�of�Technology�for�Kid...��;1298;promisingparentingpractice4211
�����How�to�Beat�Cyberbullies��;1298;promisingparentingpractice4211
�����Protect�Yourself�Rules�-�Cyber�Bullying��;1298;promisingparentingpractice4211
�����Cyber�Bullying�(UNICEF)��;1298;promisingparentingpractice4211
�����Protect�Yourself�Rules�-�Tell��;1298;promisingparentingpractice4211
https://bit.ly/32gwpfI;1298;promisingparentingpractice4211
https://bit.ly/32gwpfI;1298;promisingparentingpractice4211
0:09:54;1298;promisingparentingpractice4211
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;1298;promisingparentingpractice4211
1KATSQIH2pk;1298;promisingparentingpractice4211
https://i.ytimg.com/vi/1KATSQIH2pk/maxresdefault.jpg;1298;promisingparentingpractice4211
video;1298;promisingparentingpractice4211
283;1298;promisingparentingpractice4211
#DeleteCyberbullying;1625;DeleteCyberbullying1
�����Cyberbullying:�there�is�a�way�out!��;1625;DeleteCyberbullying1
#DeleteCyberbullying;1625;DeleteCyberbullying1
0:02:26;1625;DeleteCyberbullying1
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;1625;DeleteCyberbullying1
dkG00Czb4ho;1625;DeleteCyberbullying1
https://i.ytimg.com/vi/dkG00Czb4ho/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGH8gISgbMA8=&rs=AOn4CLBuBpOqnytE_Zal4kb2M25JnmZGag;1625;DeleteCyberbullying1
video;1625;DeleteCyberbullying1
216211;1625;DeleteCyberbullying1
https://www.facebook.com/profile.php?...;160;KuliahOnline1
#ceramah;160;KuliahOnline1
#kuliah;160;KuliahOnline1
#kuliahonline;160;KuliahOnline1
#2024;160;KuliahOnline1
1:29:01;160;KuliahOnline1
2;160;KuliahOnline1
mp4;160;KuliahOnline1
269982767;160;KuliahOnline1
25;160;KuliahOnline1
360;160;KuliahOnline1
medium;160;KuliahOnline1
avc1.42001E;160;KuliahOnline1
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;160;KuliahOnline1
#2024;160;KuliahOnline1
pkkq-qXOMw8;160;KuliahOnline1
https://i.ytimg.com/vi/pkkq-qXOMw8/maxresdefault.jpg;160;KuliahOnline1
video;160;KuliahOnline1
2383;160;KuliahOnline1
0:06:05;3211;CommonSenseEducation
2;3211;CommonSenseEducation
mp4;3211;CommonSenseEducation
21386686;3211;CommonSenseEducation
30;3211;CommonSenseEducation
360;3211;CommonSenseEducation
medium;3211;CommonSenseEducation
avc1.42001E;3211;CommonSenseEducation
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;3211;CommonSenseEducation
WKwD_lzq3Y8;3211;CommonSenseEducation
https://i.ytimg.com/vi/WKwD_lzq3Y8/hqdefault.jpg;3211;CommonSenseEducation
video;3211;CommonSenseEducation
26783;3211;CommonSenseEducation
0:11:31;3120;TEDx
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;3120;TEDx
YkzwHuf6C2U;3120;TEDx
https://i.ytimg.com/vi/YkzwHuf6C2U/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGGUgSShEMA8=&rs=AOn4CLAJcj590D9cvZlusI9_On-4cfptEg;3120;TEDx
video;3120;TEDx
1127925;3120;TEDx
0:02:23;1879;FoxNews
2;1879;FoxNews
mp4;1879;FoxNews
8446253;1879;FoxNews
30;1879;FoxNews
360;1879;FoxNews
medium;1879;FoxNews
avc1.42001E;1879;FoxNews
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;1879;FoxNews
EvNFt7BEjlo;1879;FoxNews
https://i.ytimg.com/vi/EvNFt7BEjlo/maxresdefault.jpg;1879;FoxNews
video;1879;FoxNews
1629;1879;FoxNews
0:00:47;2601;TheEyeNetwork_Canes
https://www.youtube.com/results?search_query=Cyberbullying+prevention+tips+untuk+pelajar+Malaysia;2601;TheEyeNetwork_Canes
VQYfUf0TvaI;2601;TheEyeNetwork_Canes
https://i.ytimg.com/vi/VQYfUf0TvaI/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AHUBoAC4AOKAgwIABABGGUgZShlMA8=&rs=AOn4CLA6YuJz8cRAKJJz96uyH3rgE2o4_Q;2601;TheEyeNetwork_Canes
video;2601;TheEyeNetwork_Canes
273;2601;TheEyeNetwork_Canes
https://www.simplilearn.com/executive...;3147;SimplilearnOfficial
https://www.simplilearn.com/cybersecu...;3147;SimplilearnOfficial
https://www.simplilearn.com/cyber-sec...;3147;SimplilearnOfficial
https://www.simplilearn.com/pgp-advan...;3147;SimplilearnOfficial
0:00:00;3147;SimplilearnOfficial
0:01:47;3147;SimplilearnOfficial
0:07:32;3147;SimplilearnOfficial
0:18:00;3147;SimplilearnOfficial
0:35:19;3147;SimplilearnOfficial
0:42:12;3147;SimplilearnOfficial
0:54:10;3147;SimplilearnOfficial
1:03:31;3147;SimplilearnOfficial
1:17:43;3147;SimplilearnOfficial
1:22:10;3147;SimplilearnOfficial
1:26:34;3147;SimplilearnOfficial
1:34:44;3147;SimplilearnOfficial
1:57:37;3147;SimplilearnOfficial
2:31:38;3147;SimplilearnOfficial
2:49:47;3147;SimplilearnOfficial
3:06:44;3147;SimplilearnOfficial
3:11:12;3147;SimplilearnOfficial
3:25:58;3147;SimplilearnOfficial
3:34:15;3147;SimplilearnOfficial
3:38:55;3147;SimplilearnOfficial
3:43:46;3147;SimplilearnOfficial
4:03:22;3147;SimplilearnOfficial
4:14:38;3147;SimplilearnOfficial
4:34:36;3147;SimplilearnOfficial
5:10:29;3147;SimplilearnOfficial
5:35:44;3147;SimplilearnOfficial
6:04:27;3147;SimplilearnOfficial
6:14:14;3147;SimplilearnOfficial
6:22:28;3147;SimplilearnOfficial
6:29:02;3147;SimplilearnOfficial
6:38:04;3147;SimplilearnOfficial
7:03:15;3147;SimplilearnOfficial
7:24:14;3147;SimplilearnOfficial
7:36:23;3147;SimplilearnOfficial
8:07:26;3147;SimplilearnOfficial
8:22:34;3147;SimplilearnOfficial
8:32:49;3147;SimplilearnOfficial
8:41:13;3147;SimplilearnOfficial
9:00:59;3147;SimplilearnOfficial
9:10:29;3147;SimplilearnOfficial
https://bit.ly/2VT4WtH;3147;SimplilearnOfficial
https://bit.ly/3cMmCxj;3147;SimplilearnOfficial
#CyberSecurityFullCourse;3147;SimplilearnOfficial
#WhatIsCybersecurity;3147;SimplilearnOfficial
#IntroductionToCybersecurity;3147;SimplilearnOfficial
#Cybersecurity;3147;SimplilearnOfficial
#BasicsOfCybersecurityForBeginners;3147;SimplilearnOfficial
#CyberSecurity;3147;SimplilearnOfficial
#CybersecurityCareer;3147;SimplilearnOfficial
#Cyber_Security;3147;SimplilearnOfficial
#CybersecurityCourse;3147;SimplilearnOfficial
#Cybersecurity;3147;SimplilearnOfficial
#Simplilearn;3147;SimplilearnOfficial
https://www.simplilearn.com/pgp-cyber...;3147;SimplilearnOfficial
11:06:52;3147;SimplilearnOfficial
